client_id,client_name,client_dob,client_type,client_created_by
36824,Michael Brown,29/08/1969,non-first-home-buyer,11
36825,Ashley Gonzalez,6/09/1965,non-first-home-buyer,72
36826,Diane Cruz,13/02/1973,non-first-home-buyer,26
36827,Meghan Jones,31/07/1976,non-first-home-buyer,6
36828,Paul Mitchell,8/03/1981,non-first-home-buyer,72
36829,Paula Molina,5/08/2002,non-first-home-buyer,44
36830,Keith Rodriguez,8/07/2003,non-first-home-buyer,10
36831,Colleen Hernandez,10/12/2006,non-first-home-buyer,68
36832,Roger Bailey,17/11/1977,non-first-home-buyer,23
36833,Laura Petersen,23/08/1983,non-first-home-buyer,45
36834,Amanda Brown,13/03/1999,non-first-home-buyer,42
36835,Lindsey Lawson,29/07/1979,non-first-home-buyer,7
36836,Kenneth Riley,18/02/1988,non-first-home-buyer,28
36837,Jon Norman,7/06/1996,non-first-home-buyer,23
36838,Paula Parker,23/03/1979,non-first-home-buyer,71
36839,Jonathan White,12/12/1981,non-first-home-buyer,11
36840,Jeanne Wilson,31/08/1998,non-first-home-buyer,71
36841,Kyle Jones,3/03/2003,non-first-home-buyer,29
36842,Michael Quinn,28/06/1960,non-first-home-buyer,51
36843,Ashley Perez,10/04/1972,non-first-home-buyer,53
36844,Dylan Morris,31/10/1987,non-first-home-buyer,37
36845,Hannah Lane,7/08/1965,non-first-home-buyer,1
36846,Diana Rogers,22/09/1984,non-first-home-buyer,38
36847,James Buckley,22/08/1987,non-first-home-buyer,12
36848,Julie Hernandez,26/07/2002,non-first-home-buyer,39
36849,Casey Snyder,18/08/1973,non-first-home-buyer,3
36850,Justin Wallace,1/12/1985,non-first-home-buyer,4
36851,Ernest Morris,2/11/1980,non-first-home-buyer,54
36852,Jorge Johnson,27/03/1997,non-first-home-buyer,44
36853,Michelle Joyce,31/10/1998,non-first-home-buyer,33
36854,Hector Hansen,20/03/2005,non-first-home-buyer,56
36855,David Deleon,20/06/1985,non-first-home-buyer,22
36856,Diane Kerr,28/11/1992,non-first-home-buyer,56
36857,Mr. William Woods,14/10/2006,non-first-home-buyer,39
36858,Michael Freeman,16/06/1967,non-first-home-buyer,65
36859,Jerome Hale,2/01/1964,non-first-home-buyer,12
36860,John Martin,18/12/1971,non-first-home-buyer,37
36861,Amanda Hall,31/10/1965,non-first-home-buyer,68
36862,Stacey Anthony,3/10/1967,non-first-home-buyer,38
36863,Ariana Lewis,28/11/2004,non-first-home-buyer,12
36864,Steven Mills,11/12/1998,non-first-home-buyer,60
36865,Christopher Melton,8/06/1965,non-first-home-buyer,21
36866,Philip Hogan,3/02/2007,non-first-home-buyer,53
36867,Victoria Freeman,29/07/1970,non-first-home-buyer,13
36868,Natasha Cooper,10/05/1960,non-first-home-buyer,56
36869,Samantha Torres,5/12/1970,non-first-home-buyer,65
36870,Emily Davis,22/05/1986,non-first-home-buyer,7
36871,Amanda Mata,28/09/2003,non-first-home-buyer,53
36872,Jason Mcclain,22/11/1974,non-first-home-buyer,48
36873,Brian Taylor,20/10/1988,non-first-home-buyer,70
36874,Megan Ford,10/06/1971,non-first-home-buyer,37
36875,Austin Shelton,24/04/1973,non-first-home-buyer,76
36876,Stephen Romero,5/06/1975,non-first-home-buyer,56
36877,Elizabeth Mathis,11/06/1976,non-first-home-buyer,51
36878,Andrea James,27/03/1988,non-first-home-buyer,78
36879,James Walker Jr.,8/04/2005,non-first-home-buyer,54
36880,Joyce Rhodes,11/12/1973,non-first-home-buyer,21
36881,Bradley Vega,16/12/1966,non-first-home-buyer,57
36882,Nancy Scott,24/03/1969,non-first-home-buyer,25
36883,Greg Adams,17/07/1989,non-first-home-buyer,69
36884,Tracey Henderson,28/04/1997,non-first-home-buyer,27
36885,Jamie Davis,25/02/1993,non-first-home-buyer,43
36886,Mrs. Mary Miller,25/11/1998,non-first-home-buyer,79
36887,Whitney Thompson,12/03/1973,non-first-home-buyer,28
36888,Christine Ramirez,18/03/2007,non-first-home-buyer,41
36889,Brian Hardy,26/06/1992,non-first-home-buyer,68
36890,John Thomas,29/04/1984,non-first-home-buyer,10
36891,Helen Welch,26/05/1960,non-first-home-buyer,43
36892,Joseph Walker,4/12/1962,non-first-home-buyer,33
36893,Wesley Mayer,8/05/1990,non-first-home-buyer,51
36894,Richard Bullock,6/10/1993,non-first-home-buyer,27
36895,Joshua Nelson,15/08/1975,non-first-home-buyer,35
36896,Deborah Kirk,8/10/1998,non-first-home-buyer,2
36897,Hannah Hall,28/04/1976,non-first-home-buyer,34
36898,Debbie Bean,4/09/1970,non-first-home-buyer,5
36899,Amanda Rios,27/01/2002,non-first-home-buyer,3
36900,William Donovan,3/02/1993,non-first-home-buyer,24
36901,Aaron Hatfield,7/09/1973,non-first-home-buyer,46
36902,Eric Fitzgerald,1/12/1972,non-first-home-buyer,46
36903,Veronica Howard,10/12/1985,non-first-home-buyer,72
36904,Melinda Griffin,11/07/1987,non-first-home-buyer,72
36905,Maxwell Hogan,4/07/1998,non-first-home-buyer,40
36906,Julie Perkins,21/07/1998,non-first-home-buyer,75
36907,Kathryn Moore,25/05/1989,non-first-home-buyer,53
36908,Dr. Patricia Garcia MD,28/03/1994,non-first-home-buyer,49
36909,Theresa Sullivan,13/02/1993,non-first-home-buyer,53
36910,Cindy Patel,8/03/1967,non-first-home-buyer,33
36911,Anthony Jones,18/03/1976,non-first-home-buyer,47
36912,Shannon Russell,10/07/2004,non-first-home-buyer,70
36913,Daniel Dunn,1/07/1963,non-first-home-buyer,30
36914,Justin Brewer,17/02/1987,non-first-home-buyer,61
36915,Traci Elliott,30/08/1966,non-first-home-buyer,76
36916,Diana Aguilar,26/07/1997,non-first-home-buyer,52
36917,Mr. Brandon Chavez PhD,4/01/1998,non-first-home-buyer,47
36918,Tiffany Patterson,8/12/1990,non-first-home-buyer,33
36919,Tanya Mosley,3/11/1977,non-first-home-buyer,26
36920,James Espinoza,30/04/1966,non-first-home-buyer,79
36921,Leonard Robinson,3/06/1962,non-first-home-buyer,29
36922,Tina Brown,8/01/1984,non-first-home-buyer,51
36923,Patrick Brooks,28/04/1961,non-first-home-buyer,64
36924,Ricardo Perkins,22/09/1980,non-first-home-buyer,11
36925,Jennifer Powell,21/07/2007,non-first-home-buyer,29
36926,Heidi Green,9/12/1996,non-first-home-buyer,58
36927,Shawn Sexton,28/06/1972,non-first-home-buyer,67
36928,Stanley Ware,8/08/1968,non-first-home-buyer,79
36929,Philip Johnson,5/05/1985,non-first-home-buyer,38
36930,Bill Townsend,8/06/1966,non-first-home-buyer,25
36931,Douglas Tyler,18/02/1998,non-first-home-buyer,11
36932,Christina Young,14/10/1982,non-first-home-buyer,9
36933,Sarah West,24/11/1992,non-first-home-buyer,27
36934,Antonio Fischer,27/07/1976,non-first-home-buyer,35
36935,Kristin Myers,1/07/1989,non-first-home-buyer,11
36936,Thomas Spencer,10/10/1987,non-first-home-buyer,46
36937,Jeffrey Peters,12/04/1972,non-first-home-buyer,12
36938,Julie Guzman,11/08/1998,non-first-home-buyer,1
36939,Amanda Reed,25/11/1964,non-first-home-buyer,45
36940,Jeff Gomez,24/11/1999,non-first-home-buyer,54
36941,Michael Sherman,5/09/1993,non-first-home-buyer,13
36942,Isaac Nichols,18/12/1996,non-first-home-buyer,34
36943,Rachel Guzman DDS,8/07/1965,non-first-home-buyer,22
36944,Michelle Aguirre,6/03/1990,non-first-home-buyer,60
36945,Lisa Jackson,4/05/1982,non-first-home-buyer,29
36946,Ashley Diaz,11/07/1964,non-first-home-buyer,8
36947,Meredith Reynolds,26/01/1995,non-first-home-buyer,9
36948,Noah Gonzalez,13/01/1960,non-first-home-buyer,28
36949,Paul Lamb,7/12/1972,non-first-home-buyer,75
36950,Phillip Rogers,24/05/1962,non-first-home-buyer,18
36951,Alex Martinez,6/04/1995,non-first-home-buyer,41
36952,Natasha Marshall,13/09/1999,non-first-home-buyer,56
36953,Felicia Walter,18/08/1974,non-first-home-buyer,6
36954,Charles Moreno,16/08/1974,non-first-home-buyer,33
36955,Dana Owen,15/07/1973,non-first-home-buyer,40
36956,Heather Perez,20/08/1995,non-first-home-buyer,55
36957,Catherine Torres,10/08/1977,non-first-home-buyer,10
36958,Michael Vasquez,7/10/2000,non-first-home-buyer,34
36959,Diane Wilcox,15/01/1990,non-first-home-buyer,43
36960,Danny Mueller,22/11/1963,non-first-home-buyer,52
36961,Kristina Harrison,19/05/1998,non-first-home-buyer,50
36962,Mr. Daniel Reed,8/10/1978,non-first-home-buyer,78
36963,William Carroll,30/09/1981,non-first-home-buyer,28
36964,Craig Gutierrez,7/03/2004,non-first-home-buyer,55
36965,Miss Kimberly Scott,8/02/1974,non-first-home-buyer,32
36966,Paul Bullock,17/03/1990,non-first-home-buyer,7
36967,Jade Garrett,21/04/1993,non-first-home-buyer,41
36968,Dennis Baker,5/11/1996,non-first-home-buyer,17
36969,Cheryl Sullivan,2/07/1995,non-first-home-buyer,76
36970,Elizabeth Harris,29/11/2006,non-first-home-buyer,39
36971,Meagan Clark,4/09/1971,non-first-home-buyer,46
36972,Alan Moody,1/01/1978,non-first-home-buyer,17
36973,Isaac Thompson,4/02/1990,non-first-home-buyer,14
36974,Samuel Bryant,20/02/1979,non-first-home-buyer,64
36975,Teresa Shepard,8/12/1977,non-first-home-buyer,8
36976,Karen Padilla,29/06/1979,non-first-home-buyer,27
36977,Adam Collins,23/11/1963,non-first-home-buyer,7
36978,Bradley Colon,5/03/1992,non-first-home-buyer,4
36979,William Sosa,30/07/2002,non-first-home-buyer,30
36980,Michelle Jordan,6/07/1998,non-first-home-buyer,63
36981,John Davis,6/03/1979,non-first-home-buyer,68
36982,Kyle Hoffman,14/05/2003,non-first-home-buyer,6
36983,Timothy Hernandez,2/08/1993,non-first-home-buyer,45
36984,Jennifer Smith,7/01/2001,non-first-home-buyer,57
36985,Scott Oneal,22/06/1991,non-first-home-buyer,79
36986,Dr. Katelyn Brennan MD,21/07/2001,non-first-home-buyer,69
36987,William Kemp,6/10/1978,non-first-home-buyer,5
36988,Alicia Elliott,10/03/2006,non-first-home-buyer,43
36989,Kevin Boyd,12/07/1998,non-first-home-buyer,73
36990,Nicholas Powers,6/10/1976,non-first-home-buyer,62
36991,Kelsey Hawkins,13/07/1989,non-first-home-buyer,40
36992,Michelle Woods,24/10/1997,non-first-home-buyer,32
36993,Tiffany Johnson,13/04/1972,non-first-home-buyer,39
36994,John Contreras,10/03/1985,non-first-home-buyer,9
36995,Timothy Marsh,25/06/1962,non-first-home-buyer,24
36996,Joshua Rojas,3/04/1994,non-first-home-buyer,41
36997,Brian Graves,17/09/1991,non-first-home-buyer,56
36998,Jennifer Armstrong,24/11/1974,non-first-home-buyer,52
36999,Amy Roberts,28/11/1994,non-first-home-buyer,31
37000,Paul Payne,2/03/1975,non-first-home-buyer,5
37001,Zachary Bailey,12/05/1989,non-first-home-buyer,27
37002,Michael Reeves,11/09/1989,non-first-home-buyer,6
37003,Melissa Brown,12/01/1999,non-first-home-buyer,54
37004,Eileen Elliott,13/07/1965,non-first-home-buyer,51
37005,Charles Walton,30/03/1988,non-first-home-buyer,28
37006,Joseph Scott,26/06/1985,non-first-home-buyer,41
37007,Catherine Page,4/01/2004,non-first-home-buyer,39
37008,Dr. Heather Stewart,1/10/1981,non-first-home-buyer,29
37009,Rachel Gray,20/11/1961,non-first-home-buyer,54
37010,Mrs. Maria Dixon,11/12/1981,non-first-home-buyer,64
37011,William Richards,11/08/1990,non-first-home-buyer,11
37012,Kimberly Thomas,1/10/1960,non-first-home-buyer,60
37013,Laura Pitts,25/07/1962,non-first-home-buyer,72
37014,Jennifer Dodson,17/06/1988,non-first-home-buyer,22
37015,Christopher Bennett,28/04/1989,non-first-home-buyer,12
37016,Taylor Castillo,15/10/1982,non-first-home-buyer,34
37017,Kathryn Perez,29/07/1989,non-first-home-buyer,56
37018,Debra Ruiz,24/07/2005,non-first-home-buyer,57
37019,Michael Gomez Jr.,25/06/2003,non-first-home-buyer,26
37020,Michael Reid,25/06/2001,non-first-home-buyer,29
37021,Mr. Franklin Maynard,8/09/1982,non-first-home-buyer,56
37022,Thomas Francis,12/09/1993,non-first-home-buyer,24
37023,Courtney Davis,31/05/1997,non-first-home-buyer,73
37024,Peter Pittman,2/01/1992,non-first-home-buyer,25
37025,Justin Young,9/03/1983,non-first-home-buyer,67
37026,Keith Dorsey,21/10/1986,non-first-home-buyer,78
37027,William Griffin,13/10/1990,non-first-home-buyer,48
37028,Amy King,4/05/2004,non-first-home-buyer,14
37029,Patrick Shah,16/08/1969,non-first-home-buyer,21
37030,Luis Chambers,21/04/1997,non-first-home-buyer,33
37031,David Thompson,21/12/1987,non-first-home-buyer,64
37032,Jessica Robinson,10/09/1996,non-first-home-buyer,45
37033,Alexis Le,2/03/1976,non-first-home-buyer,57
37034,Mary Stewart,6/04/1971,non-first-home-buyer,34
37035,Nicholas Reyes,25/04/1980,non-first-home-buyer,53
37036,Renee Powers,6/07/1976,non-first-home-buyer,16
37037,Joel Edwards,8/05/2004,non-first-home-buyer,31
37038,April Kirby,4/11/1990,non-first-home-buyer,76
37039,Cheryl Parker,29/03/1970,non-first-home-buyer,48
37040,Natalie Morris,15/02/1962,non-first-home-buyer,12
37041,Chris Marquez,16/11/1978,non-first-home-buyer,75
37042,Charles Williams,25/10/1972,non-first-home-buyer,23
37043,Kevin Gilbert,14/04/2006,non-first-home-buyer,11
37044,Rebecca Valentine,10/11/1981,non-first-home-buyer,72
37045,Kathleen Cox,30/11/1990,non-first-home-buyer,11
37046,Mike Ortega,18/07/1989,non-first-home-buyer,25
37047,Carla Jackson,27/07/1969,non-first-home-buyer,29
37048,Elizabeth Nelson,4/11/1969,non-first-home-buyer,46
37049,Dana Moore,21/01/1967,non-first-home-buyer,48
37050,Jessica Berg,3/10/1991,non-first-home-buyer,59
37051,David Jackson,7/10/1986,non-first-home-buyer,37
37052,Mark Escobar,5/08/1984,non-first-home-buyer,35
37053,Manuel Barry,7/06/1967,non-first-home-buyer,1
37054,Charles Mendez,6/11/1999,non-first-home-buyer,19
37055,Lisa Merritt,8/02/1972,non-first-home-buyer,29
37056,David Clark,23/11/2001,non-first-home-buyer,41
37057,Jason Wright,30/04/1981,non-first-home-buyer,40
37058,Joseph Reeves,17/02/1988,non-first-home-buyer,68
37059,Brian Contreras,26/02/2001,non-first-home-buyer,52
37060,Taylor Sanders,2/04/1981,non-first-home-buyer,34
37061,David Edwards,9/05/1962,non-first-home-buyer,29
37062,Brandi Morris,10/11/1990,non-first-home-buyer,59
37063,Dennis Curtis,3/07/2003,non-first-home-buyer,28
37064,Mr. Steven Torres,5/08/1978,non-first-home-buyer,51
37065,Joy Velasquez,22/09/1961,non-first-home-buyer,74
37066,Jacqueline Valdez,8/03/1979,non-first-home-buyer,68
37067,Scott Lyons,7/04/1976,non-first-home-buyer,21
37068,Danielle Clements,15/08/1968,non-first-home-buyer,73
37069,Jill Dougherty,10/02/2004,non-first-home-buyer,71
37070,Nicole Pitts,19/06/1976,non-first-home-buyer,28
37071,Alexandra Conrad,16/04/1989,non-first-home-buyer,79
37072,Christina Cunningham PhD,15/09/1963,non-first-home-buyer,53
37073,Amber Doyle,18/01/1978,non-first-home-buyer,22
37074,Robert Burgess,2/11/1985,non-first-home-buyer,40
37075,James Patel,8/08/1994,non-first-home-buyer,9
37076,Benjamin Shaw,3/04/1968,non-first-home-buyer,18
37077,Alyssa Small,7/09/1984,non-first-home-buyer,78
37078,Matthew Campbell,9/05/1988,non-first-home-buyer,35
37079,Jennifer Snyder,21/06/2007,non-first-home-buyer,55
37080,Erik Wu,17/12/1968,non-first-home-buyer,80
37081,Jonathan Bradley,15/12/1966,non-first-home-buyer,42
37082,Dennis Taylor,27/05/1990,non-first-home-buyer,21
37083,Robin Harris,22/09/1975,non-first-home-buyer,18
37084,Shelley Herring,3/12/1993,non-first-home-buyer,60
37085,Dr. Mary Bush,16/07/1976,non-first-home-buyer,45
37086,David Simpson,9/08/1978,non-first-home-buyer,55
37087,David Hahn,9/08/1972,non-first-home-buyer,30
37088,Michael Hayes,17/06/1961,non-first-home-buyer,67
37089,Meghan Snyder,20/05/2002,non-first-home-buyer,65
37090,Matthew Wood,6/03/1987,non-first-home-buyer,14
37091,Mary Cook,17/01/1986,non-first-home-buyer,9
37092,Catherine Adams,28/10/1996,non-first-home-buyer,7
37093,Krystal Rodriguez,28/07/1981,non-first-home-buyer,70
37094,Theresa Salas,20/02/1994,non-first-home-buyer,57
37095,Claire Carter,20/07/1983,non-first-home-buyer,16
37096,Anthony Santos,20/06/1963,non-first-home-buyer,78
37097,Joe Brown,3/06/1998,non-first-home-buyer,27
37098,Peter Phillips,27/01/1979,non-first-home-buyer,29
37099,Christopher Kramer,28/05/1970,non-first-home-buyer,26
37100,Dale Fuller,2/01/1997,non-first-home-buyer,23
37101,Jasmine Rodriguez,6/11/1970,non-first-home-buyer,12
37102,Dana Burns,6/08/2006,non-first-home-buyer,78
37103,Laurie Holder,20/12/2002,non-first-home-buyer,3
37104,Alexander Thomas,27/10/2005,non-first-home-buyer,39
37105,Donald Sandoval,5/11/1996,non-first-home-buyer,30
37106,Andrew Peterson,5/05/1969,non-first-home-buyer,50
37107,Emily Hensley,1/11/1974,non-first-home-buyer,42
37108,Paula Powers,18/04/1972,non-first-home-buyer,36
37109,Jermaine Avery,28/07/1967,non-first-home-buyer,79
37110,April Clark,2/01/1981,non-first-home-buyer,78
37111,Nicholas Brown,9/12/1989,non-first-home-buyer,25
37112,Nicole Robinson,18/01/1978,non-first-home-buyer,58
37113,Elizabeth Walsh,5/10/1959,non-first-home-buyer,6
37114,Monica Green,10/03/2000,non-first-home-buyer,18
37115,Paula James,6/09/1993,non-first-home-buyer,51
37116,Victor Booker,31/07/1987,non-first-home-buyer,49
37117,Mr. Benjamin Mcgee,7/09/1985,non-first-home-buyer,3
37118,Joanna Jones,19/11/1959,non-first-home-buyer,12
37119,Lindsey Lewis,29/06/1982,non-first-home-buyer,39
37120,Julie Hardy,31/07/1964,non-first-home-buyer,37
37121,Natasha King,31/05/2002,non-first-home-buyer,56
37122,Michelle Espinoza,4/12/1998,non-first-home-buyer,44
37123,Kim Thompson,2/04/1969,non-first-home-buyer,48
37124,Cristian Chapman,19/12/1996,non-first-home-buyer,67
37125,Sarah Ford,13/10/1980,non-first-home-buyer,52
37126,Shirley Reeves,8/10/1982,non-first-home-buyer,75
37127,Yolanda Brown,10/12/1990,non-first-home-buyer,6
37128,Tracy Hammond,17/02/2006,non-first-home-buyer,32
37129,Kelly Gutierrez,8/07/1981,non-first-home-buyer,12
37130,Matthew Anderson,10/12/1992,non-first-home-buyer,20
37131,Tanya Harvey,14/07/1975,non-first-home-buyer,61
37132,Stephanie Edwards,15/02/1979,non-first-home-buyer,26
37133,Samuel Miller,22/01/1966,non-first-home-buyer,45
37134,Anthony Wood,27/09/1982,non-first-home-buyer,45
37135,Janice Bird,22/01/1997,non-first-home-buyer,70
37136,Emily Hogan,14/11/1961,non-first-home-buyer,65
37137,Jeremy Meyer,10/04/2005,non-first-home-buyer,24
37138,Tracy Anthony,13/12/1979,non-first-home-buyer,19
37139,Tracy Branch,1/07/1999,non-first-home-buyer,48
37140,Scott Gutierrez,19/06/2007,non-first-home-buyer,29
37141,Candace Medina,8/05/1983,non-first-home-buyer,16
37142,Crystal Sanders,21/10/1986,non-first-home-buyer,47
37143,Larry Jones,16/06/1961,non-first-home-buyer,5
37144,Gabrielle Morgan,7/11/1999,non-first-home-buyer,5
37145,Jason Thompson,25/04/2001,non-first-home-buyer,26
37146,Hailey Wyatt,15/12/1987,non-first-home-buyer,41
37147,Samantha Scott,7/02/1969,non-first-home-buyer,23
37148,Robert Parker,26/11/1973,non-first-home-buyer,28
37149,Miranda Gray,2/11/1991,non-first-home-buyer,29
37150,Timothy Harris,6/02/1987,non-first-home-buyer,2
37151,Andrew Johnson,24/11/1979,non-first-home-buyer,8
37152,Daniel Dixon,14/07/1995,non-first-home-buyer,13
37153,Julie Valenzuela,20/12/1996,non-first-home-buyer,24
37154,Andrew Cook,29/08/1978,non-first-home-buyer,45
37155,Brian Long,26/08/1990,non-first-home-buyer,15
37156,Holly Turner,12/12/1978,non-first-home-buyer,13
37157,Jordan Gates,6/03/1968,non-first-home-buyer,59
37158,Brandon Schneider,21/02/1967,non-first-home-buyer,34
37159,Amy Henderson,14/06/1988,non-first-home-buyer,66
37160,Deanna Howell,21/07/2006,non-first-home-buyer,30
37161,Kayla Bernard,11/09/1999,non-first-home-buyer,7
37162,Susan Bowen,18/04/1984,non-first-home-buyer,57
37163,Dustin Williams,27/08/1990,non-first-home-buyer,54
37164,Rebecca Roth,25/12/1971,non-first-home-buyer,48
37165,Jeffrey Sparks,1/08/1963,non-first-home-buyer,14
37166,Teresa Stout,23/06/1961,non-first-home-buyer,76
37167,Lydia Berry,26/08/1970,non-first-home-buyer,54
37168,Michael Henderson,27/05/1968,non-first-home-buyer,4
37169,Jacob Obrien,25/09/1981,non-first-home-buyer,9
